"a"	"b"	"c"	"d"	"e"	"f"	"g"	"h"	"Y"
1	0.588928272057227	2.70536614381789	-1.40786398218343	0.853763373801485	3	2	14	0
5	0.362508993725666	-0.753996228242944	2.53043770612395	0.295895455405116	2	0	10	1
5	0.0759026758910217	-0.870763909651297	-3.47080315950222	0.147048324579373	8	1	6	1
2	-0.618235154146238	-2.12410016238365	3.01189559247225	0.703992061316967	7	1	10	0
5	-0.749064053170092	1.46778410973457	3.02428373814284	0.103806688217446	4	1	22	1
9	-1.40644310364517	4.95262771027959	1.30162187186673	0.0337277729995549	2	2	18	1
8	-0.91466758809507	0.419404704317331	-1.41132869509469	0.999404527945444	4	2	12	0
7	-0.422515233455512	5.08023319821339	-1.06191854079028	0.0348748040851206	5	1	16	1
7	0.798651789170092	1.36535671116417	0.299919789412084	0.338391283759847	2	3	3	1
8	0.760173430833846	-1.52545022596942	-0.542824445597911	0.91506376164034	10	2	19	0
5	1.08100651341715	3.85691550188929	0.658708631691591	0.617235269630328	10	0	11	0
5	-0.164188902291242	1.02548265604052	0.168261165474832	0.286285348702222	5	0	10	0
7	-0.179421688567157	0.247099726332234	-1.50150109852459	0.737797403009608	9	0	17	0
3	-1.56403014275234	1.14178385011412	-0.612004687711587	0.834054309176281	2	1	3	0
7	1.18507946662053	-3.28953111194296	2.6834765041247	0.314270780421793	6	3	19	1
1	1.03823519522365	1.48298695078988	0.577567119727451	0.492566547822207	5	0	16	1
9	-1.07757788645242	0.868586950820947	-0.981150668225471	0.697373766219243	5	2	19	1
4	-0.0277992912266973	-1.28226857083242	-0.412768359929101	0.641462353989482	4	2	20	0
9	-1.12787723684341	2.82333776438834	0.663894492557574	0.643922914983705	3	2	9	0
4	1.33123630864792	-0.343861980602349	0.473480833710082	0.977853404823691	2	0	3	0
7	-0.135130231093138	-0.619984313048935	1.97266077776332	0.414735334459692	5	1	2	0
3	-1.1397510006268	3.94900730464088	-2.76313772363479	0.119404779979959	6	2	28	1
2	0.720643403630958	-0.443739008929066	-0.0539847950429183	0.526029660133645	3	1	11	0
6	-0.114064727954216	4.28665175161996	1.67483004644824	0.225073350826278	1	1	14	1
4	0.249938913945744	-1.14712634818578	0.361554087278534	0.486411764053628	5	1	7	0
7	-1.33433627434795	2.5760963110272	-0.383129997227509	0.370214798487723	2	0	9	1
4	0.275945331449017	1.74008763333436	4.76209464578251	0.983350180787966	6	2	7	0
1	-0.110464328349219	-3.94242389078467	1.92479793235593	0.388319115154445	6	2	10	0
10	0.0504655574836684	-1.23433871248425	-3.05463862079647	0.229244840331376	6	1	5	1
9	-0.815645907099505	1.46510083778546	0.522610575103698	0.623297546291724	3	2	5	0
5	-0.137303738431867	-2.78094830265532	0.0493923241716645	0.136540197068825	9	2	8	1
3	-0.358569676875277	2.44706692351531	1.987584266332	0.967469494324178	3	3	24	0
3	-0.0504594437728556	0.901394424481083	-1.37788167291382	0.515071807894856	3	3	20	0
9	0.411012075413222	3.4811261990548	2.20559225001218	0.163070329232141	8	2	15	1
10	1.78276963824666	-0.209745875811553	-1.12136573529673	0.621902295155451	3	2	10	0
1	0.885891114561442	1.56584301020056	0.912387881178406	0.985954165225849	8	1	9	0
10	-0.11532325471699	2.78940061496426	-2.60308289700708	0.668771517463028	3	0	3	0
7	-1.32918661335795	2.31189550790652	3.82199241377843	0.418915896909311	7	2	14	1
5	-1.68731438764749	1.18469559056163	-2.18313890370747	0.323344993172213	2	3	8	1
4	0.370415398884785	-0.807559525065724	1.51753387896635	0.835255319951102	2	0	13	0
7	0.959803957211463	-0.430134178654458	1.44419065133023	0.143817043630406	4	1	11	1
2	2.78596102248365	0.0728675727371717	0.0624012448619011	0.192815946880728	7	1	13	1
2	0.804718452665811	3.48087631655927	0.273878085418578	0.896738682640716	9	1	11	0
1	0.331166982664332	2.73750802092033	0.195825703348919	0.308119554305449	9	2	7	1
8	0.0230529255598879	1.76643990187754	0.00161681224027632	0.363300543511286	8	2	11	1
5	-0.130580728706949	0.907874832259445	-0.613346053516247	0.783946478739381	3	2	11	0
3	0.0835851341014982	-0.913710062645402	-0.513917649927099	0.193378679919988	6	1	22	1
1	-0.399293013056019	-1.18134044071592	2.7635406206005	0.0177658118773252	4	0	21	1
5	0.440188548473643	-0.163583998213653	-3.00402406260157	0.406607866287231	2	1	12	1
6	-1.60496861186338	2.26506494173339	-0.0617392857278828	0.483167669270188	7	0	10	1
3	-0.71086160555761	-1.47439174137978	1.40912705835824	0.421844950178638	5	2	4	1
2	-0.295284438200885	0.63161174181907	0.383013980215665	0.342808801680803	3	2	12	1
1	0.131598581084672	0.590122596167863	-1.40097493078433	0.866483314661309	4	3	7	0
2	0.919653319312784	1.63564769809313	-1.38978588918935	0.455108050955459	3	3	17	1
1	-0.94329853804129	-1.62269420314126	-0.569151775092083	0.533764873631299	9	1	11	0
6	0.631604067501014	-1.81200768701498	-3.24971528807659	0.963843331905082	8	3	7	0
9	0.444103978676902	2.54496556093266	1.65732552299911	0.774591542081907	5	1	8	0
4	1.15219467469735	2.2347477477097	-0.781967064378229	0.208876348566264	10	3	21	1
1	-0.0268631408942736	0.775329195102186	-0.801771236992778	0.308786832727492	6	0	13	1
3	1.19033191051877	0.888433374391961	0.103604962791591	0.971342450240627	7	0	10	0
3	-0.201819177459063	1.43305660490883	-2.11380620407339	0.584900093497708	4	0	23	1
5	0.680423955067159	1.09589075362617	-0.729807589012934	0.760823625372723	5	2	9	0
2	0.906858950624492	1.35008074239112	1.53291027127493	0.372709394432604	3	4	24	1
5	-0.872644345917245	-1.72222544244182	-3.6238283619159	0.769193911226466	5	1	10	1
5	-1.76400401634046	-0.654345907575944	-2.2660906480123	0.5376771830488	7	0	12	1
8	-0.312571990859058	-0.937005977905628	-0.711758729543574	0.913995449664071	4	2	11	0
8	0.282604567305673	1.67077918076383	-2.04164848488945	0.185296441894025	5	0	9	1
10	-0.17449553273883	-0.17133940830458	0.895819737732851	0.282218417385593	4	0	5	1
4	-0.372181809205446	0.565017884134273	-0.943848110423989	0.0949624131899327	12	2	11	1
3	-1.84469632432668	4.51233746463414	-2.66176821186974	0.210487079108134	8	2	14	1
2	-1.69661942308387	2.12962803165936	-0.759664436019191	0.977098996285349	4	1	29	0
5	-1.44729089287183	2.67973417784871	0.593378489987823	0.296302175382152	3	3	29	1
8	-1.12311296896214	0.497163245003002	0.162685992514949	0.725983026903123	2	1	9	0
5	-1.31468458788127	2.37223013138429	-2.17002980712942	0.78568783425726	4	1	4	0
6	-0.111876139491572	4.19419467930685	0.65617969123868	0.105417746119201	7	1	7	1
5	0.164422341676024	1.16867841529991	0.435578200689661	0.2395946290344	5	3	16	1
10	-0.200287891025147	-1.24603286041542	-1.94276437643259	0.270544872386381	5	2	9	1
2	1.2234130870639	1.58182666290052	1.92497095694686	0.10105849406682	6	2	8	1
5	1.64690155312721	0.476353054629922	-0.762442729797817	0.11791384126991	5	2	14	1
10	0.249158019685266	0.374359669248817	-3.34522167460505	0.991236555855721	3	1	10	0
9	0.365121281805236	-4.47296982158387	0.180102408038751	0.986054297303781	6	2	5	0
4	2.56605011392995	-2.12279230918922	-1.98521326724078	0.137067471398041	4	3	11	1
4	-0.260879308864844	-0.937432979051843	1.25486979902121	0.90530958166346	8	2	8	0
1	-1.25371321773729	-2.28075428454467	-2.6376881627234	0.576301837572828	3	2	7	0
9	-0.232436966543163	1.74444985790373	0.835836832838056	0.395448859082535	6	0	9	0
7	1.05482649185798	1.26383607376056	0.874771323268218	0.449802484130487	6	1	3	0
6	-0.307508545879576	-1.96827970483558	-2.1527626841345	0.70650190114975	9	0	9	0
4	2.35395945340763	0.00699127632355445	3.47179806307721	0.0825027457904071	4	1	8	1
3	-1.62114325095875	3.61485202652546	-0.475962129955601	0.339312580181286	5	1	5	1
5	-0.0773097543127982	0.253626084364621	0.341402048266884	0.680787551216781	5	2	25	0
6	-1.14030514483904	-0.292363878037732	6.57177248029573	0.316949248081073	7	3	3	1
6	-0.394825979436883	-0.708988013677541	1.04290493250197	0.831568598048761	4	2	24	0
6	-0.840252301636835	0.785960504912022	-1.37445140511703	0.215172082651407	4	0	11	1
3	0.816942942806839	-2.00614666990769	0.971987864291807	0.497948936186731	5	0	5	1
10	-0.188468864469738	-0.640354338914334	3.33636704338811	0.276049672625959	3	2	18	1
10	-1.59085437299216	-0.231580783335153	0.834848935617526	0.192023318726569	3	3	16	1
9	1.58185352718448	2.41516660380701	0.728815432355739	0.950621264055371	2	4	16	0
4	-0.280962384554589	3.42275507567601	-1.69681048310844	0.321725537767634	5	2	16	1
4	-0.149048160986347	4.14975757008199	1.88691798132975	0.478456383803859	6	2	29	0
1	-0.726700325936892	-1.09791162075051	-1.60525030139142	0.0279925719369203	4	2	11	1
5	-1.70457913552505	-1.22726780161457	2.36397605742582	0.547459468012676	4	4	20	0
6	-0.441507735640684	5.46850375305607	-0.494758613910013	0.644240220542997	7	2	14	0
8	-0.063926558567285	-0.644720578743684	0.374086670513142	0.596263544633985	4	2	7	0
8	-0.527805627120178	-1.12822871933679	-2.53387973223805	0.321937375701964	7	3	12	1
1	-0.544557437956889	0.794802955679196	2.32457909905214	0.891114312456921	4	2	13	0
6	-1.51067059052461	6.33614456572811	-0.871469518384591	0.626256947405636	3	2	28	0
6	1.25864283451174	0.980773652379511	-0.223891551047572	0.302904915297404	3	2	12	1
6	0.118582396835232	3.1216664105059	-1.43641386261995	0.388204663759097	7	2	0	0
6	0.401484169970728	0.799613472847649	-0.170725081721819	0.160475092474371	5	1	8	1
3	1.63798784406312	1.57572444238631	-2.00237562550153	0.862551897531375	4	0	12	0
9	-1.50603524895161	-0.508443076292579	3.73103062980875	0.953101213788614	2	3	14	0
3	-1.69493964404502	1.37051563464591	-1.47968790431598	0.563644683454186	1	2	9	1
8	0.675594941457005	0.947492060809651	-1.98069408708203	0.329547413391992	8	0	1	1
4	1.56812010737038	-2.88278526121327	-2.78588135547974	0.996617218712345	5	1	3	0
8	0.0691826319989887	4.22971259638915	-3.33585763680809	0.234819675795734	4	4	20	1
3	1.0792581759624	0.0835546124931067	2.19456726365091	0.612671965267509	6	0	6	0
7	0.747006644640405	4.39131192917298	-1.38889817021218	0.10817852942273	5	1	3	1
5	-0.0369568837795532	-0.230615637176432	-1.58070551546723	0.487032569944859	6	3	16	1
9	0.348861419285337	2.58841328925106	-0.910729653501718	0.099445823347196	5	0	12	1
8	-1.42253277988037	3.63099130451071	-2.0189115872001	0.16116576269269	8	1	20	1
10	-0.941879390191682	-0.613912921970115	-2.78964539005936	0.282992870779708	4	2	11	1
3	-0.129088657635073	-0.729394235551809	1.24532647527696	0.583872335962951	6	1	18	0
6	0.376493719025079	1.32506351261741	-1.53097748257957	0.731707658851519	4	1	10	1
10	-0.12470677325691	4.39071474847888	-0.583535253764048	0.165520911104977	3	1	16	1
9	-1.12055047426714	-2.02944290119924	1.33921572122648	0.866467763204128	5	3	16	0
7	-0.304454977024538	2.59373620913073	1.13001913183405	0.708574137184769	6	2	22	0
9	0.765504640646136	-0.171483403748592	0.114606403816669	0.76039953622967	4	1	6	0
9	0.159063481758606	-2.85932066781673	0.47535492235099	0.147084108553827	7	1	4	1
2	-0.799541088226206	2.11738640036939	-1.35285944086467	0.358056963421404	4	0	10	1
3	-1.33275845088106	-1.33814632498471	0.231641577557599	0.673332481412217	3	1	10	0
5	-0.421982410091407	-0.0529829766120673	-2.16315236606181	0.523822601651773	4	2	8	0
9	1.40071453418413	3.55440788431957	0.555966477508248	0.349801792763174	6	1	15	1
4	-0.620481283161248	0.52745453203144	-0.23224040155135	0.240530701586977	7	3	3	1
1	0.349917781526706	2.24507312938157	1.52705719163443	0.0581917962990701	8	0	12	1
3	0.428375011986185	-2.3095822147593	1.22515951975603	0.236619742121547	6	1	27	0
3	0.0179448269363122	0.252227390707056	-2.28443820344081	0.890077913179994	4	1	10	0
3	2.37979499890937	1.13429741564732	-0.0892342656758709	0.81182741606608	7	2	11	0
2	0.146599853753424	1.36851752107242	-0.277632558054693	0.747516322182491	3	2	11	0
3	-0.369563592436552	1.70215359249295	2.22887114698079	0.154911725781858	6	1	4	1
1	0.791878248497836	-1.86912695069618	-0.949775142062753	0.124742088606581	8	2	21	1
3	0.180315639540961	0.98456774109663	0.696062398794091	0.974725808482617	7	1	14	0
4	0.126079488857646	2.07615499555374	1.41830249664388	0.436129996087402	10	1	24	0
9	-1.4654572610043	-2.61684315939146	2.06098744724754	0.464016626821831	4	1	6	1
4	-0.258427022604961	0.258043610521915	-1.1926452216432	0.16529808123596	3	3	20	1
8	-0.502840751701803	2.62320797003798	0.32845727825389	0.584936557337642	2	2	13	0
3	1.0224924243757	2.13676270837696	-0.581215537043368	0.27077801944688	6	0	14	1
5	-0.11274526010508	-1.76388460550619	-4.12071181138859	0.230096920393407	4	0	7	1
2	1.5086086754199	-0.249185981833766	-0.348629315690345	0.691207831492648	5	2	25	0
6	1.21429006899876	2.67922921651552	-0.82915847982101	0.282852399628609	4	1	15	1
3	0.165149122798006	0.635222086259965	-1.03747225003374	0.810398066183552	9	1	5	0
10	0.672629438522586	-0.939893936086428	-0.683339013951256	0.0939166070893407	2	1	18	1
8	0.772922876313641	3.10345087700841	1.5567093939544	0.822030071169138	2	2	15	0
1	0.560276216591809	3.83073155995858	-2.83595449333094	0.427428280701861	3	1	8	1
2	0.69189819303945	-0.342712727892493	0.839575085814604	0.755887259729207	7	0	19	0
6	-0.924896127536102	4.14652733231606	-1.56757580053223	0.662385506555438	6	1	12	0
1	-0.18655239008493	2.66871676999507	-3.89714082716951	0.444527396932244	4	0	7	0
8	0.0178766104180936	0.910615015358985	-0.143347218265251	0.627146184444427	4	1	24	0
7	0.297558406665445	0.808889550895877	-0.53654952345283	0.000465349061414599	6	2	9	1
7	0.341356053352271	3.04871350069702	3.15026984691489	0.217243514023721	6	2	9	1
7	0.0220334801235663	-0.874180568591094	1.08355218014252	0.704872245667502	2	0	3	0
4	-0.275445340145981	1.5096570006122	2.2243977754158	0.215166488196701	6	2	5	1
10	-1.10025322177663	3.19006982536167	2.87510694971054	0.813933721277863	9	2	9	0
7	-0.942479330560406	1.76687348350773	1.74866120379512	0.307763874297962	3	1	4	1
10	-0.652638401719046	0.533760202135547	2.73457164005883	0.687742685666308	7	2	13	0
5	0.784125063688539	1.56276549707183	-3.18732621715497	0.932681079022586	8	1	8	0
3	0.341861929886073	0.351990002079673	-2.83893995451013	0.115779664833099	5	3	7	1
3	1.75018104983128	-1.17831585025763	-2.29725700753402	0.127705687889829	2	1	5	1
2	2.10120057924548	0.977878480925965	-1.77968698192471	0.678223857423291	9	2	11	0
5	-1.12119344801591	2.45660192664807	-1.38708251372406	0.42894859588705	4	2	11	1
4	-0.268699257204831	1.17967999750066	0.647749235837808	0.834400977939367	3	1	13	0
6	0.420419874523493	0.811458718095565	-2.87559767789475	0.971438066801056	5	3	16	0
8	1.96272404931446	1.12010487511925	3.51606404363147	0.0704889777116477	3	0	17	1
6	-1.79083111039691	-1.23978212734605	-0.288453269842982	0.45978519320488	3	3	24	0
8	1.2168011641754	3.94178685018428	-4.21122991863618	0.70158511842601	5	0	25	0
9	-0.0411373070052623	1.92840822157256	-1.44859808896155	0.0869401679374278	4	2	25	1
7	-0.283737289010801	2.0766629976772	-0.141415946096555	0.992944016121328	8	1	22	0
9	0.750854531643286	4.61144417826148	-4.19137496384811	0.253098994027823	6	3	11	1
8	2.0564684366564	3.44707595011614	-0.0184696401423979	0.0495384356472641	3	2	14	1
8	-0.0205391678295811	2.82381834472808	-3.49245758097376	0.686324946815148	6	1	6	0
2	-1.02767848186738	0.921489235472879	-0.0502294523720718	0.786927352659404	3	1	7	0
3	-0.517512461600488	0.194592406185144	-0.5036150617395	0.353606075979769	3	1	10	1
3	0.972147864555405	3.31470715994758	-0.421595901185162	0.366441444959491	7	2	4	1
9	0.460094659137395	-2.01087590579418	-0.326504672946011	0.287100130692124	1	2	15	1
2	-0.19239610882622	2.44954982232054	1.028739353306	0.0799729123245925	9	1	26	1
6	-0.0985691864516401	2.93118096904998	1.1874655126566	0.365454269573092	10	0	9	1
7	-0.337139637480804	2.13547490680504	-0.0220278179921755	0.178013814613223	1	2	17	1
9	1.0995341769723	3.53840578314766	0.888222903470043	0.536053720628843	4	1	10	0
9	0.74433319995642	-3.35728552887116	2.89753756569715	0.503948712022975	4	0	25	1
7	-0.098955648989459	-2.32799326347049	0.970992567403477	0.945035103475675	3	0	4	0
3	-0.91173896573359	-0.133590846447668	2.43433929216524	0.341321283951402	4	0	17	0
4	1.25246046926251	-0.0952035216230041	3.35091143516547	0.464713774155825	5	1	10	0
7	0.121723016898039	1.78719046146353	-0.773603818831649	0.0825311816297472	9	1	23	1
6	-0.109909560173632	-2.89635987684421	4.38379697031692	0.860106846084818	3	2	11	0
8	0.22464579988736	7.83240462854986	2.76598980386232	0.395660639973357	3	2	17	0
3	0.25633471895376	2.00949543028549	0.999989972650451	0.735899350373074	6	0	2	1
2	0.759970948016983	0.695572739728632	-2.28065616942462	0.171743405982852	2	0	11	1
4	1.60719088844879	0.707827065078515	-3.77700256073819	0.454761631321162	5	2	11	1
1	-2.41229815687096	1.30654139300739	1.00105921647044	0.770204759435728	5	1	25	0
10	0.159692444704383	-1.6334669651609	1.59244962586282	0.0626499983482063	4	1	13	1
1	-0.278558502250592	1.76634105317669	-1.2998532026122	0.815081495093182	5	2	7	0
10	1.05222109727207	-0.0432124375334499	0.0828397203629186	0.301142524462193	2	1	15	1
1	0.0832681834582411	-0.350855441279114	-2.5848179610021	0.364671027986333	3	2	10	1
4	0.349673907935903	1.94780195234929	-2.44207778664126	0.312112791929394	6	1	6	1
2	0.0302095051471808	-1.10395838030112	-3.13839571104253	0.0373699648771435	8	2	13	1
4	-0.295279228512487	-0.658695937443492	-0.263931470690727	0.51880492339842	6	3	7	1
10	3.10550588523718	2.42956044615246	0.461725731866855	0.679013415705413	6	3	11	0
9	-1.40181845228334	0.475419795851766	-1.05426680524203	0.903233560267836	2	0	11	0
7	-1.07308236125521	0.00896378300388945	0.715296730229428	0.0255266984459013	6	1	10	1
5	0.370786561555766	1.08850765288518	-2.21195639876611	0.989078270737082	7	0	7	0
4	-0.399342149830517	-0.868784216362547	2.36656113023365	0.302887624595314	5	3	6	1
7	0.176159625762576	2.25741161972796	1.52869260660858	0.939138400601223	8	2	3	0
4	-1.24102088990379	-1.27935270177052	0.944854190831406	0.687607581727207	3	2	10	0
5	0.427803921799787	0.758564394385831	0.955448704029778	0.447036994853988	9	2	18	0
4	-0.0878965918135425	1.97781503491171	1.76556421901885	0.816478138789535	7	2	8	0
9	-1.92156509665774	0.140460938110413	-0.16068693877071	0.0394991978537291	3	2	17	1
5	-0.241623757969536	3.09932509125181	-2.08645936692458	0.739031685516238	4	2	5	0
7	-1.80295235199197	2.1566965150828	-4.21168186507717	0.348719493718818	9	3	8	1
6	-0.156977424058461	-0.655760382482077	-3.2626140526776	0.829250823473558	7	1	5	0
5	-0.0735608707880269	0.0917366954068973	0.368974752717113	0.535541391698644	0	3	29	0
5	-1.63092834439637	5.15250446504885	0.947918982710171	0.274545363616198	4	2	5	1
9	1.0524254397513	4.18474168042945	-1.38947731098442	0.800948211923242	4	2	12	0
3	0.159884472094545	5.59333697618733	-0.0383383507640987	0.091644694795832	6	0	5	1
9	-0.189263088370223	5.67512209119235	1.16121249817953	0.832107774214819	6	2	22	0
2	0.945193900709343	2.88183451893505	0.715386659654889	0.276855072472245	3	3	17	0
7	-0.0533860506810118	0.379996030501823	-2.56837101193242	0.753110099583864	5	1	6	0
2	-1.02873373299289	-3.63059066107867	1.99478730010328	0.964152570115402	9	1	14	0
10	1.06991344425067	1.768243488416	1.23321357096326	0.0814665600191802	11	0	18	1
